time,cpu,memory
2026-05-18 18:08:51,106,64
2026-05-18 18:08:53,106,64
2026-05-18 18:08:55,72,64
2026-05-18 18:08:57,72,64
2026-05-18 18:09:00,72,64
2026-05-18 18:09:02,72,64
2026-05-18 18:09:04,72,64
2026-05-18 18:09:06,72,64
2026-05-18 18:09:08,72,64
2026-05-18 18:09:10,97,64
2026-05-18 18:09:12,97,64
2026-05-18 18:09:15,97,64
2026-05-18 18:09:17,97,64
2026-05-18 18:09:19,97,64
2026-05-18 18:09:21,97,64
2026-05-18 18:09:23,97,64
2026-05-18 18:09:25,181,64
2026-05-18 18:09:27,181,64
2026-05-18 18:09:30,181,64
2026-05-18 18:09:32,181,64
2026-05-18 18:09:34,181,64
2026-05-18 18:09:36,181,64
2026-05-18 18:09:38,181,64
2026-05-18 18:09:40,4,64
2026-05-18 18:09:42,4,64
2026-05-18 18:09:45,4,64
2026-05-18 18:09:47,4,64
2026-05-18 18:09:49,4,64
2026-05-18 18:09:51,4,64
